column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv1,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,16,0,0.0,0.08750000000000001,0.14086784586980805,0.0,0.0,0.2,0.0,0.4,identity,0.0,0.2,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_time_series_transformer.b0ef2ff5.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vitmatte.2d342386.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv1,16,0,0.0,0.05,0.11180339887498951,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11180339887498951,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,16,0,0.0,0.175,0.3072051431861127,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,16,0,0.0,0.1375,0.20879116360612585,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_zoedepth.e19636d3.lv1,16,0,0.0,0.037500000000000006,0.1053268721647045,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1053268721647045,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_processing_git.7342da79.lv1,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.10532687216470449,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_processing_grounding_dino.3d24a7e6.lv1,16,0,0.0,0.13749999999999998,0.2315032397181517,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_processing_owlvit.56ec5dc9.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_processing_samhq.7732c356.lv1,16,0,0.0,0.38749999999999996,0.3705991770093398,0.30000000000000004,0.0,0.65,0.0,1.0,identity,0.30000000000000004,0.65,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_processing_wav2vec2.4f660c78.lv1,16,0,0.0,0.3875,0.42112201319807546,0.2,0.0,0.8500000000000001,0.0,1.0,identity,0.2,0.8500000000000001,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_serve.4e7860c7.lv1,16,0,0.0,0.1375,0.2521780125229002,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_tests_fetcher.e1abe0dd.lv1,16,0,0.0,0.35,0.4153311931459037,0.1,0.0,0.8,0.0,1.0,identity,0.1,0.8,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_tokenization_gpt_sw3.18420a43.lv1,16,0,0.0,0.2,0.21213203435596428,0.2,0.0,0.4,0.0,0.6,identity,0.2,0.4,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_tokenization_prophetnet.ca02e775.lv1,16,0,0.0,0.0625,0.1165922381636102,0.0,0.0,0.05,0.0,0.4,identity,0.0,0.05,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_video_processing_auto.c41f8df4.lv1,16,0,0.0,0.17500000000000002,0.2537222891273055,0.0,0.0,0.4,0.0,0.8,identity,0.0,0.4,0,0
featurebench-modal/huggingface__trl.02a34777.test_data_utils.827a9d15.lv1,16,0,0.0,0.15,0.26925824035672524,0.0,0.0,0.1,0.0,0.8,identity,0.0,0.1,0,0
featurebench-modal/huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_connector.825ef3b1.lv1,16,0,0.0,0.2625,0.3370367190678191,0.1,0.0,0.45,0.0,1.0,identity,0.1,0.45,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_data.12056068.lv1,16,0,0.0,0.25,0.33541019662496846,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_data.c8b292af.lv1,16,0,0.0,0.3375,0.4044672421840859,0.1,0.0,0.65,0.0,1.0,identity,0.1,0.65,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_fsdp.744aa3f5.lv1,16,0,0.0,0.16249999999999998,0.33330729064933456,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv1,16,0,0.0,0.6,0.31622776601683794,0.7,0.5,0.8,0.0,1.0,identity,0.7,0.30000000000000004,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv2,16,0,0.0,0.825,0.2331844763272204,0.9,0.8,1.0,0.2,1.0,identity,0.9,0.19999999999999996,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_hooks.34620588.lv1,16,0,0.0,0.1125,0.186664806538351,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_model_parallel.7dec8f24.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_seed.1eaa1d46.lv1,16,0,0.0,0.17500000000000002,0.26339134382131846,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_seed.1eaa1d46.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_wrappers.d88ce6f6.lv1,16,0,0.0,0.1,0.14142135623730953,0.0,0.0,0.2,0.0,0.4,identity,0.0,0.2,0,0
featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_xla.7c94e7d2.lv1,16,0,0.0,0.2375,0.3099899191909311,0.0,0.0,0.6,0.0,0.8,identity,0.0,0.6,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,16,0,0.0,0.2,0.21213203435596426,0.2,0.0,0.4,0.0,0.6,identity,0.2,0.4,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,16,0,0.0,0.5,0.4,0.6,0.0,0.8500000000000001,0.0,1.0,identity,0.6,0.8500000000000001,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_layer_norm.ed322799.lv1,16,0,0.0,0.4,0.3535533905932738,0.30000000000000004,0.15000000000000002,0.8,0.0,1.0,identity,0.30000000000000004,0.65,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,16,0,0.0,0.35,0.3774917217635375,0.2,0.0,0.65,0.0,1.0,identity,0.2,0.65,0,0
featurebench-modal/linkedin__liger-kernel.c856fbab.test_poly_norm.7b0e3399.lv1,16,0,0.0,0.42500000000000004,0.4235268586524354,0.30000000000000004,0.0,1.0,0.0,1.0,identity,0.30000000000000004,1.0,0,0
featurebench-modal/matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/matplotlib__matplotlib.86a476d2.test_backend_registry.872ba384.lv1,16,0,0.0,0.25,0.2872281323269014,0.2,0.0,0.45,0.0,0.8,identity,0.2,0.45,0,0
featurebench-modal/mesonbuild__meson.f5d81d07.cargotests.8e49c2d0.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/mesonbuild__meson.f5d81d07.cargotests.8e49c2d0.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_abstract_store.e5ff5123.lv1,16,0,0.0,0.22500000000000003,0.3072051431861127,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_ai_command_utils.85dcb487.lv1,16,0,0.0,0.2,0.2738612787525831,0.1,0.0,0.25,0.0,1.0,identity,0.1,0.25,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_ai_command_utils.85dcb487.lv2,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_bedrock_autolog.f008b521.lv1,16,0,0.0,0.0875,0.17275343701356566,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_client.42de781c.lv1,16,0,0.0,0.25,0.2958039891549808,0.1,0.0,0.45,0.0,0.8,identity,0.1,0.45,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_client_webhooks.75e39b52.lv1,16,0,0.0,0.05,0.08660254037844388,0.0,0.0,0.05,0.0,0.2,identity,0.0,0.05,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_client_webhooks.75e39b52.lv2,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_config.c63d41b0.lv1,16,0,0.0,0.7375,0.3854785986277318,1.0,0.7000000000000001,1.0,0.0,1.0,identity,1.0,0.29999999999999993,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_config.c63d41b0.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_databricks.cbc54e8c.lv1,16,0,0.0,0.13749999999999998,0.24206145913796356,0.0,0.0,0.1,0.0,0.6,identity,0.0,0.1,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_databricks_adapter.3b72f337.lv1,16,0,0.0,0.5375000000000001,0.4342738191510052,0.7,0.0,1.0,0.0,1.0,identity,0.7,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_databricks_rest_store.50525c62.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_databricks_tracing_utils.8ef44eb4.lv1,16,0,0.0,0.225,0.3072051431861127,0.1,0.0,0.25,0.0,1.0,identity,0.1,0.25,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_dependencies_schema.7019486f.lv1,16,0,0.0,0.2875,0.33142683958907126,0.2,0.0,0.45,0.0,1.0,identity,0.2,0.45,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_evaluation_dataset.4a6528c2.lv1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_genai_eval_utils.2d5441f2.lv1,16,0,0.0,0.2375,0.3099899191909311,0.2,0.0,0.2,0.0,1.0,identity,0.2,0.2,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_genai_metrics.5f107830.lv1,16,0,0.0,0.1125,0.19960899278339142,0.0,0.0,0.1,0.0,0.6,identity,0.0,0.1,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_git_versioning.b91d0418.lv1,16,0,0.0,0.037500000000000006,0.07806247497997998,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.07806247497997998,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_jsonpath_utils.eb851c42.lv1,16,0,0.0,0.775,0.33819373146171705,1.0,0.65,1.0,0.2,1.0,identity,1.0,0.35,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_jsonpath_utils.eb851c42.lv2,16,0,0.0,0.5875,0.3425547401511181,0.6,0.35000000000000003,0.8500000000000001,0.0,1.0,identity,0.6,0.5,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_judge_tool_search_traces.cad8fc4b.lv1,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_log_image.439a816d.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_mlflow.d1847ff9.lv1,16,0,0.0,0.1125,0.186664806538351,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_numpy_dataset.1beaad57.lv1,16,0,0.0,0.1875,0.2595067436503337,0.0,0.0,0.25,0.0,0.8,identity,0.0,0.25,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_numpy_dataset.1beaad57.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_presigned_url_artifact_repo.8d57288e.lv1,16,0,0.0,0.0625,0.15360257159305635,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.15360257159305635,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_rest_store_webhooks.6d85971c.lv1,16,0,0.0,0.07500000000000001,0.17139136501002608,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.17139136501002608,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_scorer_description.9163195a.lv1,16,0,0.0,0.375,0.41758232721225164,0.1,0.0,0.8,0.0,1.0,identity,0.1,0.8,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_scorers.63dc8c7a.lv1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_security.98fcde1d.lv1,16,0,0.0,0.2,0.33166247903554,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_serialization.2c029be6.lv1,16,0,0.0,0.2,0.25495097567963926,0.1,0.0,0.25,0.0,0.8,identity,0.1,0.25,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_span.69efd376.lv1,16,0,0.0,0.175,0.2331844763272204,0.0,0.0,0.4,0.0,0.8,identity,0.0,0.4,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_trace.17fde8b0.lv1,16,0,0.0,0.1,0.17320508075688776,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv1,16,0,0.0,0.7124999999999999,0.338886042793149,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv2,16,0,0.0,0.3,0.36055512754639896,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_trace_manager.bb95fbcd.lv1,16,0,0.0,0.3,0.34641016151377546,0.1,0.0,0.6,0.0,1.0,identity,0.1,0.6,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_trace_manager.bb95fbcd.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_tracing.0dc1e3a3.lv1,16,0,0.0,0.225,0.2727178028658929,0.1,0.0,0.4,0.0,0.8,identity,0.1,0.4,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_tracing.0dc1e3a3.lv2,16,0,0.0,0.1625,0.3179524335494226,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_type_hints.12d7e575.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_unity_catalog_models_artifact_repo.ad6e49d9.lv1,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.10532687216470449,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_unity_catalog_oss_rest_store.92593ea2.lv1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_unity_catalog_rest_store.f47a7d9f.lv1,16,0,0.0,0.075,0.2436698586202241,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2436698586202241,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_utils.3c9647bf.lv1,16,0,0.0,0.26249999999999996,0.39191038516477206,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/mlflow__mlflow.93dab383.test_validation.2e1c5076.lv1,16,0,0.0,0.2625,0.2521780125229002,0.2,0.0,0.4,0.0,0.8,identity,0.2,0.4,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_algorithms.1f0181c2.lv1,16,0,0.0,0.3125,0.338886042793149,0.2,0.0,0.65,0.0,0.8,identity,0.2,0.65,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_algorithms.1f0181c2.lv2,16,0,0.0,0.025,0.09682458365518543,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.09682458365518543,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_bar.123ed709.lv1,16,0,0.0,0.35,0.4031128874149275,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_distributions.f700676d.lv1,16,0,0.0,0.11249999999999999,0.17275343701356569,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_line.25304a8b.lv1,16,0,0.0,0.08750000000000001,0.17275343701356566,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_plot.b645d353.lv1,16,0,0.0,0.275,0.3152380053229623,0.1,0.0,0.6,0.0,1.0,identity,0.1,0.6,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_plot.b645d353.lv2,16,0,0.0,0.037500000000000006,0.07806247497997999,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.07806247497997999,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_regression.ce8c62e2.lv1,16,0,0.0,0.125,0.1984313483298443,0.0,0.0,0.25,0.0,0.6,identity,0.0,0.25,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_regression.ce8c62e2.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_relational.f23eb542.lv1,16,0,0.0,0.0625,0.13635890143294643,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.13635890143294643,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_scales.d9dcdef6.lv1,16,0,0.0,0.2125,0.33517719194479806,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/mwaskom__seaborn.7001ebe7.test_statistics.0f2ae277.lv1,16,0,0.0,0.25,0.3427827300200522,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/netflix__metaflow.b390a8d4.test_stub_generator.7bf08c98.lv1,16,0,0.0,0.625,0.41758232721225164,0.8,0.15000000000000002,1.0,0.0,1.0,identity,0.8,0.85,0,0
featurebench-modal/optuna__optuna.e7c6f1dd.test_heartbeat.5ad4d08f.lv1,16,0,0.0,0.08750000000000001,0.17275343701356569,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_col.a592871d.lv1,16,0,0.0,0.05,0.08660254037844388,0.0,0.0,0.05,0.0,0.2,identity,0.0,0.05,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_col.a592871d.lv2,16,0,0.0,0.175,0.31523800532296226,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_concat.ebe5de39.lv1,16,0,0.0,0.4,0.412310562561766,0.30000000000000004,0.0,0.7,0.0,1.0,identity,0.30000000000000004,0.7,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_formats.05080a4e.lv1,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_groupby_shift_diff.e13d5358.lv1,16,0,0.0,0.275,0.359687364248454,0.1,0.0,0.45,0.0,1.0,identity,0.1,0.45,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_http_headers.aafb551e.lv1,16,0,0.0,0.275,0.37996710383926663,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_iceberg.85771c70.lv1,16,0,0.0,0.08750000000000001,0.17275343701356566,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_iceberg.85771c70.lv2,16,0,0.0,0.7625,0.3179524335494226,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_list_accessor.7ab0b2ea.lv1,16,0,0.0,0.225,0.3152380053229623,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_merge_antijoin.921feefe.lv1,16,0,0.0,0.2875,0.39350190596742984,0.0,0.0,0.65,0.0,1.0,identity,0.0,0.65,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_nlargest_nsmallest.08e879a9.lv1,16,0,0.0,0.1625,0.21469455046647085,0.0,0.0,0.25,0.0,0.6,identity,0.0,0.25,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_quantile.f4b69e49.lv1,16,0,0.0,0.21250000000000002,0.3351771919447981,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_reduction.3ac3b298.lv1,16,0,0.0,0.2,0.3082207001484488,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_sample.5d2ba03e.lv1,16,0,0.0,0.125,0.18540496217739158,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_spec_conformance.3aff206b.lv1,16,0,0.0,0.2375,0.32572035551988454,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_string.dcfa24ea.lv1,16,0,0.0,0.16250000000000003,0.24717149916606487,0.0,0.0,0.25,0.0,0.8,identity,0.0,0.25,0,0
featurebench-modal/pandas-dev__pandas.82fa2715.test_struct_accessor.3b465152.lv1,16,0,0.0,0.16250000000000003,0.20271593425283568,0.1,0.0,0.2,0.0,0.6,identity,0.1,0.2,0,0
featurebench-modal/pydantic__pydantic.e1dcaf9e.test_deprecated_fields.40a2ec54.lv1,16,0,0.0,0.2625,0.36550478793033614,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/pydantic__pydantic.e1dcaf9e.test_experimental_arguments_schema.00dc2dd4.lv1,16,0,0.0,0.2625,0.3218598297395933,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
featurebench-modal/pydantic__pydantic.e1dcaf9e.test_pipeline.c9b08962.lv1,16,0,0.0,0.22500000000000003,0.2817356917396161,0.1,0.0,0.4,0.0,0.8,identity,0.1,0.4,0,0
featurebench-modal/pydantic__pydantic.e1dcaf9e.test_titles.e806bda8.lv1,16,0,0.0,0.16249999999999998,0.33330729064933456,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
featurebench-modal/pydantic__pydantic.e1dcaf9e.test_types_self.3ae7e16d.lv1,16,0,0.0,0.1375,0.15360257159305635,0.1,0.0,0.2,0.0,0.4,identity,0.1,0.2,0,0
featurebench-modal/pydata__xarray.97f3a746.test_backends_chunks.fa55f68a.lv1,16,0,0.0,0.11250000000000002,0.17275343701356569,0.0,0.0,0.25,0.0,0.4,identity,0.0,0.25,0,0
featurebench-modal/pydata__xarray.97f3a746.test_coordinate_transform.6cacb660.lv1,16,0,0.0,0.2,0.33166247903554,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/pydata__xarray.97f3a746.test_range_index.7b95ba66.lv1,16,0,0.0,0.21250000000000002,0.3199120973017432,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
featurebench-modal/pydata__xarray.97f3a746.test_treenode.aa8ba777.lv1,16,0,0.0,0.26249999999999996,0.3515590277606308,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
featurebench-modal/pydata__xarray.97f3a746.test_treenode.aa8ba777.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/pypa__hatch.ff4b4040.test_config.38d2ef18.lv1,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.10532687216470449,0,0
featurebench-modal/pypa__hatch.ff4b4040.test_fmt.782c88a8.lv1,16,0,0.0,0.36250000000000004,0.43138584816843495,0.1,0.0,0.8500000000000001,0.0,1.0,identity,0.1,0.8500000000000001,0,0
featurebench-modal/pypa__packaging.013f3b03.test_metadata.e00b5801.lv1,16,0,0.0,0.3875,0.4151430476353904,0.2,0.0,0.8500000000000001,0.0,1.0,identity,0.2,0.8500000000000001,0,0
featurebench-modal/pypa__setuptools.d198e86f.test_bdist_wheel.51482fc6.lv1,16,0,0.0,0.21250000000000002,0.34255474015111803,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,16,0,0.0,0.2875,0.3314268395890713,0.2,0.0,0.45,0.0,1.0,identity,0.2,0.45,0,0
featurebench-modal/python__mypy.8e2ce962.testconstraints.db380fe7.lv1,16,0,0.0,0.05,0.11180339887498951,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11180339887498951,0,0
featurebench-modal/python__mypy.8e2ce962.testconstraints.db380fe7.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
